"displayFieldName","transform__originPosition","transform__scale","transform__translate","fieldAliases__objectid","fieldAliases__latitude","fieldAliases__longitude","fieldAliases__lgd_state_","fieldAliases__lgd_distri","fieldAliases__pincode","fieldAliases__schcd","fieldAliases__schname","fieldAliases__schmgt","fieldAliases__schcat","fieldAliases__schtype","fieldAliases__rururb","fieldAliases__school_cat","fieldAliases__school_typ","fieldAliases__stcode11","fieldAliases__dtcode11","fieldAliases__sdtcode11","fieldAliases__sdtname","fieldAliases__subdt_lgd","fieldAliases__vilcode11","fieldAliases__stname","fieldAliases__dtname","fieldAliases__vilname","fieldAliases__management","fieldAliases__location","fieldAliases__udise_stco","geometryType","spatialReference__wkid","spatialReference__latestWkid","fields__name","fields__type","fields__alias","fields__length","features__attributes__objectid","features__attributes__latitude","features__attributes__longitude","features__attributes__lgd_state_","features__attributes__lgd_distri","features__attributes__pincode","features__attributes__schcd","features__attributes__schname","features__attributes__schmgt","features__attributes__schcat","features__attributes__schtype","features__attributes__rururb","features__attributes__school_cat","features__attributes__school_typ","features__attributes__stcode11","features__attributes__dtcode11","features__attributes__sdtcode11","features__attributes__sdtname","features__attributes__subdt_lgd","features__attributes__vilcode11","features__attributes__stname","features__attributes__dtname","features__attributes__vilname","features__attributes__management","features__attributes__location","features__attributes__udise_stco","features__geometry__x","features__geometry__y"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","schtype","esriFieldTypeInteger","Type Code","","933056","30.592922999999999","75.734588000000002","3","737","148020","03160101002","GHS PHARWALI","1","7","3","1","Upper Pr. and Secondary","Co-education","03","797","00269","Malerkotla","269","039428","PUNJAB","Malerkotla","Farwali (8)","Department of Education","Rural","03","882365","-374683"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","rururb","esriFieldTypeString","Rural_Urban","50","933099","30.595005","75.734729999999999","3","737","148020","03160101001","GPS PHARWALI","1","1","3","1","Primary","Co-education","03","797","00269","Malerkotla","269","039428","PUNJAB","Malerkotla","Farwali (8)","Department of Education","Rural","03","882366","-374711"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","school_cat","esriFieldTypeString","Category","50","933473","30.615365000000001","75.734776999999994","3","737","148021","03160103301","GPS MAHOLI KHURD","1","1","3","1","Primary","Co-education","03","797","00269","Malerkotla","269","039393","PUNJAB","Malerkotla","Maholi Khurd (8)","Department of Education","Rural","03","882367","-374987"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","school_typ","esriFieldTypeString","School Type","30","935187","30.70148","75.772174000000007","3","36","141205","03090802601","GPS JURAHAN","1","1","3","1","Primary","Co-education","03","041","00227","Ludhiana (East)","227","033553","PUNJAB","Ludhiana","Jarahan (346)","Department of Education","Rural","03","882803","-376153"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","stcode11","esriFieldTypeString","stcode11","2","934154","30.652982999999999","75.998238000000001","3","36","141413","03090204602","GMS MANGEWAL","1","4","3","1","Upper Primary only","Co-education","03","041","00226","Payal","226","033272","PUNJAB","Ludhiana","Mangewal (204)","Department of Education","Rural","03","885436","-375496"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","dtcode11","esriFieldTypeString","dtcode11","3","934155","30.653029","75.998463000000001","3","36","141413","03090204601","GPS MANGEWAL","1","1","3","1","Primary","Co-education","03","041","00226","Payal","226","033272","PUNJAB","Ludhiana","Mangewal (204)","Department of Education","Rural","03","885439","-375497"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sdtcode11","esriFieldTypeString","sdtcode11","5","934283","30.659303999999999","76.003298999999998","3","36","141413","03090205503","SHAHEEDGARH KHALSA PUBLIC SCHOOL","5","3","3","1","Pr. with Up.Pr. Sec. and H.Sec.","Co-education","03","041","00226","Payal","226","033270","PUNJAB","Ludhiana","Sihaura (202)","Pvt. Unaided (Recognized)","Rural","03","885495","-375582"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sdtname","esriFieldTypeString","Sub-district","30","936986","30.798573000000001","76.003697000000003","3","36","141421","03090204903","SANT PUBLIC SCHOOL","5","1","3","1","Primary","Co-education","03","041","00226","Payal","226","033355","PUNJAB","Ludhiana","Rajgarh (243)","Pvt. Unaided (Recognized)","Rural","03","885500","-377470"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","subdt_lgd","esriFieldTypeInteger","subdt_lgd","","933393","30.611160999999999","75.991992999999994","3","36","141119","03090105001","GPS RABBO NICHI","1","1","3","1","Primary","Co-education","03","041","00226","Payal","226","033277","PUNJAB","Ludhiana","Rabon Nichi (412)","Department of Education","Rural","03","885364","-374930"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","vilcode11","esriFieldTypeString","vilcode11","6","933447","30.613551999999999","75.994354999999999","3","36","141119","03090105101","GPS RABBO UNCHI","1","1","3","1","Primary","Co-education","03","041","00226","Payal","226","033277","PUNJAB","Ludhiana","Rabon Nichi (412)","Department of Education","Rural","03","885391","-374963"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","stname","esriFieldTypeString","State","30","933455","30.613803999999998","75.993898000000002","3","36","141119","03090105102","GHS RABBO UNCHI\n","1","7","3","1","Upper Pr. and Secondary","Co-education","03","041","00226","Payal","226","033277","PUNJAB","Ludhiana","Rabon Nichi (412)","Department of Education","Rural","03","885386","-374966"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","dtname","esriFieldTypeString","District","50","933950","30.642413999999999","75.995209000000003","3","36","141413","03090204201","GPS MADNIPUR","1","1","3","1","Primary","Co-education","03","041","00226","Payal","226","033273","PUNJAB","Ludhiana","Madnipur (199)","Department of Education","Rural","03","885401","-375353"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","vilname","esriFieldTypeString","Village","50","934800","30.685164","75.992407","3","36","141117","03090201501","GPS CHAPPRA","1","1","3","1","Primary","Co-education","03","041","00226","Payal","226","033298","PUNJAB","Ludhiana","Alampur Urf Chapra (205)","Department of Education","Rural","03","885369","-375932"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","management","esriFieldTypeString","Management","50","936501","30.767278000000001","75.995221000000001","3","36","141421","03090203902","GMS LANDHA","1","4","3","1","Upper Primary only","Co-education","03","041","00226","Payal","226","033344","PUNJAB","Ludhiana","Landha (224)","Department of Education","Rural","03","885401","-377045"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","location","esriFieldTypeString","Location","30","936509","30.767702","75.995393000000007","3","36","141421","03090203901","GPS LANDHA","1","1","3","1","Primary","Co-education","03","041","00226","Payal","226","033344","PUNJAB","Ludhiana","Landha (224)","Department of Education","Rural","03","885403","-377051"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","udise_stco","esriFieldTypeString","udise_stco","2","936994","30.798894000000001","75.990326999999994","3","36","141421","03090204902","SANT BABA WARYIAM SINGH MEMORIAL GSSS RAJGARH\n","1","5","3","1","Up. Pr. Secondary and Higher Sec","Co-education","03","041","00226","Payal","226","033355","PUNJAB","Ludhiana","Rajgarh (243)","Department of Education","Rural","03","885344","-377474"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","935941","30.736726000000001","76.019503999999998","3","36","141416","03090204402","GSSS MAKSUDRA","1","5","3","1","Up. Pr. Secondary and Higher Sec","Co-education","03","041","00226","Payal","226","033333","PUNJAB","Ludhiana","Maksudra (226)","Department of Education","Rural","03","885684","-376631"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","936461","30.764932000000002","76.017902000000007","3","36","141421","03090201101","GPS BR CHANKOIAN KALAN","1","1","3","1","Primary","Co-education","03","041","00226","Payal","226","033342","PUNJAB","Ludhiana","Gurditpura (225)","Department of Education","Rural","03","885666","-377013"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","937072","30.802424999999999","75.785983999999999","3","36","142029","03090801801","GPS DOLON KALAN","1","1","3","1","Primary","Co-education","03","041","00228","Ludhiana (West)","228","033591","PUNJAB","Ludhiana","Dolon Kalan (288)","Department of Education","Rural","03","882964","-377522"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","937074","30.802508","75.785764999999998","3","36","142029","03090801802","GHS DOLON KALAN","1","7","3","1","Upper Pr. and Secondary","Co-education","03","041","00228","Ludhiana (West)","228","033591","PUNJAB","Ludhiana","Dolon Kalan (288)","Department of Education","Rural","03","882961","-377523"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","936959","30.797395000000002","76.002816999999993","3","36","141421","03090204901","GPS RAJGARH\n","1","1","3","1","Primary","Co-education","03","041","00226","Payal","226","033355","PUNJAB","Ludhiana","Rajgarh (243)","Department of Education","Rural","03","885490","-377454"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","934244","30.657435","75.974232000000001","3","36","141119","03090100401","GPS BER KHURD","1","1","3","1","Primary","Co-education","03","041","00226","Payal","226","033295","PUNJAB","Ludhiana","Ber Khurd (397)","Department of Education","Rural","03","885157","-375557"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","934996","30.693458","75.973528999999999","3","36","141117","03090203501","GPS KARTARPUR","1","1","3","1","Primary","Co-education","03","041","00226","Payal","226","033301","PUNJAB","Ludhiana","Kartarpur (393)","Department of Education","Rural","03","885149","-376045"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","937001","30.799123000000002","75.974311999999998","3","36","141421","03090200101","GPS AJNOUD","1","1","3","1","Primary","Co-education","03","041","00226","Payal","226","033354","PUNJAB","Ludhiana","Ajnaud (221)","Department of Education","Rural","03","885158","-377477"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","933095","30.594802999999999","76.051681000000002","3","36","141415","03090205603","SATYA BHARTI SCHOOL, SIRTHALA\n","5","1","3","1","Primary","Co-education","03","041","00226","Payal","226","033258","PUNJAB","Ludhiana","Sirthala (189)","Pvt. Unaided (Recognized)","Rural","03","886059","-374709"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","932681","30.574297999999999","76.038562999999996","3","737","148023","03160710301","GPS BHURTHLA MANDER","1","1","3","1","Primary","Co-education","03","797","00269","Malerkotla","269","039490","PUNJAB","Malerkotla","Bhurthla Mander (194)","Department of Education","Rural","03","885906","-374431"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","934274","30.658840000000001","76.037231000000006","3","36","141413","03090203101","GPS JANDALI","1","1","3","1","Primary","Co-education","03","041","00226","Payal","226","033268","PUNJAB","Ludhiana","Jandali (206)","Department of Education","Rural","03","885891","-375576"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","937022","30.800180999999998","76.038212000000001","3","36","141421","03090207301","GSSS DORAHA","1","5","3","2","Up. Pr. Secondary and Higher Sec","Co-education","03","041","00226","Payal","226","800194","PUNJAB","Ludhiana","Doraha (M Cl)","Department of Education","Urban","03","885902","-377491"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","934657","30.678107000000001","75.978323000000003","3","36","141117","03090103901","GPS KOOHLI KHURD","1","1","3","1","Primary","Co-education","03","041","00226","Payal","226","033302","PUNJAB","Ludhiana","Kuhli Khurd (394)","Department of Education","Rural","03","885204","-375837"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","934665","30.678249999999998","75.977395999999999","3","36","141117","03090103902","GHS KOOHLI KHURD","1","7","3","1","Upper Pr. and Secondary","Co-education","03","041","00226","Payal","226","033302","PUNJAB","Ludhiana","Kuhli Khurd (394)","Department of Education","Rural","03","885194","-375839"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","937547","30.829816999999998","75.976794999999996","3","36","141120","03090505307","SACRED HEART CONVENT SCHOOL","5","3","3","1","Pr. with Up.Pr. Sec. and H.Sec.","Co-education","03","041","00227","Ludhiana (East)","227","800195","PUNJAB","Ludhiana","Sahnewal  (NP)","Pvt. Unaided (Recognized)","Rural","03","885187","-377894"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","937682","30.837261999999999","75.976485999999994","3","36","141120","03090511114","SACHDEVA PUBLIC HIGH SCHOOL","5","3","3","2","Pr. with Up.Pr. Sec. and H.Sec.","Co-education","03","041","00227","Ludhiana (East)","227","800195","PUNJAB","Ludhiana","Sahnewal  (NP)","Pvt. Unaided (Recognized)","Urban","03","885183","-377995"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","932568","30.566935000000001","76.014229999999998","3","737","148023","03160711701","GPS RURKEE KALAN","1","1","3","1","Primary","Co-education","03","797","00269","Malerkotla","269","039488","PUNJAB","Malerkotla","Rurki Kalan (129)","Department of Education","Rural","03","885623","-374332"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","933711","30.629721","76.013009999999994","3","36","141413","03090204101","GPS LASSARA I","1","1","3","1","Primary","Co-education","03","041","00226","Payal","226","033275","PUNJAB","Ludhiana","Lasara Lakhowas (198)","Department of Education","Rural","03","885609","-375181"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","933768","30.633099000000001","76.013676000000004","3","36","141413","03090204102","GPS LASSARA II","1","1","3","1","Primary","Co-education","03","041","00226","Payal","226","033274","PUNJAB","Ludhiana","Lasara Pohlewas (200)","Department of Education","Rural","03","885616","-375227"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","934139","30.652075","76.014733000000007","3","36","141413","03090205502","GSSS SIHORA","1","5","3","1","Up. Pr. Secondary and Higher Sec","Co-education","03","041","00226","Payal","226","033270","PUNJAB","Ludhiana","Sihaura (202)","Department of Education","Rural","03","885629","-375484"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","935048","30.695468000000002","76.014015999999998","3","36","141413","03090201801","GPS DHAMOTI","1","1","3","1","Primary","Co-education","03","041","00226","Payal","226","033267","PUNJAB","Ludhiana","Dhamot (207)","Department of Education","Rural","03","885620","-376072"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","936440","30.763752","76.016057000000004","3","36","141421","03090202702","GMS GURDITPURA","1","4","3","1","Upper Primary only","Co-education","03","041","00226","Payal","226","033342","PUNJAB","Ludhiana","Gurditpura (225)","Department of Education","Rural","03","885644","-376997"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","936442","30.763863000000001","76.016254000000004","3","36","141421","03090202701","GPS GURDITPURA","1","1","3","1","Primary","Co-education","03","041","00226","Payal","226","033342","PUNJAB","Ludhiana","Gurditpura (225)","Department of Education","Rural","03","885646","-376999"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","936722","30.783632000000001","76.016465999999994","3","36","141421","03090200401","GPS B.B DEEP NAGAR","1","1","3","1","Primary","Co-education","03","041","00226","Payal","226","033356","PUNJAB","Ludhiana","Deep Nagar (242)","Department of Education","Rural","03","885649","-377267"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","937573","30.830912000000001","75.990547000000007","3","36","141120","03090505302","GMS SAHNEWAL KHURD\n","1","4","3","1","Upper Primary only","Co-education","03","041","00227","Ludhiana (East)","227","033500","PUNJAB","Ludhiana","Sahnewal Khurd (228)","Department of Education","Rural","03","885347","-377908"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","934804","30.685427000000001","76.036865000000006","3","36","141413","03090201705","GURU GOBIND SINGH VIDYA MANDIR","5","6","3","1","Pr. Up Pr. and Secondary Only","Co-education","03","041","00226","Payal","226","033267","PUNJAB","Ludhiana","Dhamot (207)","Pvt. Unaided (Recognized)","Rural","03","885887","-375936"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","932753","30.577846999999998","76.065780000000004","3","737","148023","03160712602","PIONEER PUBLIC SEN.SEC.SCHOOL","5","3","3","1","Pr. with Up.Pr. Sec. and H.Sec.","Co-education","03","797","00269","Malerkotla","269","039491","PUNJAB","Malerkotla","Jabo Majra (131)","Pvt. Unaided (Recognized)","Rural","03","886223","-374479"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","932879","30.584356","76.059324000000004","3","36","141415","03090405801","GPS MAHPUR","1","1","3","1","Primary","Co-education","03","041","00226","Payal","226","033255","PUNJAB","Ludhiana","Mahpur (190)","Department of Education","Rural","03","886148","-374567"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","933398","30.611561999999999","76.069485999999998","3","36","141415","03090404406","SMS MEMORIAL PUBLIC SCHOOL","5","6","3","1","Pr. Up Pr. and Secondary Only","Co-education","03","041","00226","Payal","226","033257","PUNJAB","Ludhiana","Jarg  (186)","Pvt. Unaided (Recognized)","Rural","03","886267","-374936"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","933448","30.613585","76.068177000000006","3","36","141415","03090404405","RAJA JAGDEV MODEL SEN.SEC. SCHOOL","5","3","3","1","Pr. with Up.Pr. Sec. and H.Sec.","Co-education","03","041","00226","Payal","226","033257","PUNJAB","Ludhiana","Jarg  (186)","Pvt. Unaided (Recognized)","Rural","03","886251","-374963"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","933457","30.613835000000002","76.069181","3","36","141415","03090404404","GHS JARG G","1","5","2","1","Up. Pr. Secondary and Higher Sec","Girls","03","041","00226","Payal","226","033257","PUNJAB","Ludhiana","Jarg  (186)","Department of Education","Rural","03","886263","-374966"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","933480","30.615601000000002","76.068933999999999","3","36","141415","03090404403","GHS JARG","1","7","1","1","Upper Pr. and Secondary","Boys","03","041","00226","Payal","226","033257","PUNJAB","Ludhiana","Jarg  (186)","Department of Education","Rural","03","886260","-374990"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","934077","30.648619","76.067232000000004","3","36","141414","03090402501","GPS DEEVA KHOSA","1","1","3","1","Primary","Co-education","03","041","00226","Payal","226","033261","PUNJAB","Ludhiana","Deva Khosa (259)","Department of Education","Rural","03","886240","-375437"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","934526","30.671773000000002","76.065228000000005","3","36","141414","03090400401","GPS ALOONA TOLA","1","1","3","1","Primary","Co-education","03","041","00226","Payal","226","033262","PUNJAB","Ludhiana","Aluna Tolla (256)","Department of Education","Rural","03","886217","-375751"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","934663","30.678201999999999","76.055012000000005","3","36","141414","03090400201","GPS BR ALOONA MIANA","1","1","3","1","Primary","Co-education","03","041","00226","Payal","226","033265","PUNJAB","Ludhiana","Aluna Miana (257)","Department of Education","Rural","03","886098","-375838"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","934664","30.678218000000001","76.054719000000006","3","36","141414","03090400302","GHS ALOONA PALLAH\n","1","7","3","1","Upper Pr. and Secondary","Co-education","03","041","00226","Payal","226","033265","PUNJAB","Ludhiana","Aluna Miana (257)","Department of Education","Rural","03","886095","-375838"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","934960","30.692036999999999","76.057332000000002","3","36","141416","03090201001","GPS BR AFJULAPUR","1","1","3","1","Primary","Co-education","03","041","00226","Payal","226","033329","PUNJAB","Ludhiana","Afzullapur (230)","Department of Education","Rural","03","886125","-376025"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","935579","30.720958","76.060163000000003","3","36","141416","03090206205","MOONLIGHT PUBLIC SCHOOL","5","6","3","2","Pr. Up Pr. and Secondary Only","Co-education","03","041","00226","Payal","226","800192","PUNJAB","Ludhiana","Payal (M Cl)","Pvt. Unaided (Recognized)","Urban","03","886158","-376417"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","935589","30.721523999999999","76.056762000000006","3","36","141416","03090206302","VERMA MODREN PUBLIC SCHOOL","5","6","3","2","Pr. Up Pr. and Secondary Only","Co-education","03","041","00226","Payal","226","800192","PUNJAB","Ludhiana","Payal (M Cl)","Pvt. Unaided (Recognized)","Urban","03","886118","-376425"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","935595","30.721964","76.059562","3","36","141416","03090207001","GPS PAYAL .II","1","1","3","2","Primary","Co-education","03","041","00226","Payal","226","800192","PUNJAB","Ludhiana","Payal (M Cl)","Department of Education","Urban","03","886151","-376431"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","935679","30.724653","76.062762000000006","3","36","141416","03090206701","GSSS PAYAL","1","5","3","2","Up. Pr. Secondary and Higher Sec","Co-education","03","041","00226","Payal","226","800192","PUNJAB","Ludhiana","Payal (M Cl)","Department of Education","Urban","03","886188","-376467"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","935680","30.724668999999999","76.063513999999998","3","36","141416","03090207201","GSSS PAYAL G","1","5","2","2","Up. Pr. Secondary and Higher Sec","Girls","03","041","00226","Payal","226","800192","PUNJAB","Ludhiana","Payal (M Cl)","Department of Education","Urban","03","886197","-376468"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","936161","30.747776999999999","76.055312000000001","3","36","141416","03090200901","GPS BISHANPURA","1","1","3","1","Primary","Co-education","03","041","00226","Payal","226","033335","PUNJAB","Ludhiana","Bishanpura (238)","Department of Education","Rural","03","886101","-376781"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","936170","30.748546999999999","76.055242000000007","3","36","141416","03090200902","SATYA BHARTI SCHOOL, BISHANPURA\n","5","1","3","1","Primary","Co-education","03","041","00226","Payal","226","033335","PUNJAB","Ludhiana","Bishanpura (238)","Pvt. Unaided (Recognized)","Rural","03","886101","-376791"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","936902","30.793461000000001","76.054562000000004","3","36","141421","03090200201","GPS ARRIACHAN\n","1","1","3","1","Primary","Co-education","03","041","00226","Payal","226","800194","PUNJAB","Ludhiana","Doraha (M Cl)","Department of Education","Rural","03","886093","-377400"
