"displayFieldName","transform__originPosition","transform__scale","transform__translate","fieldAliases__objectid","fieldAliases__latitude","fieldAliases__longitude","fieldAliases__lgd_state_","fieldAliases__lgd_distri","fieldAliases__pincode","fieldAliases__schcd","fieldAliases__schname","fieldAliases__schmgt","fieldAliases__schcat","fieldAliases__schtype","fieldAliases__rururb","fieldAliases__school_cat","fieldAliases__school_typ","fieldAliases__stcode11","fieldAliases__dtcode11","fieldAliases__sdtcode11","fieldAliases__sdtname","fieldAliases__subdt_lgd","fieldAliases__vilcode11","fieldAliases__stname","fieldAliases__dtname","fieldAliases__vilname","fieldAliases__management","fieldAliases__location","fieldAliases__udise_stco","geometryType","spatialReference__wkid","spatialReference__latestWkid","fields__name","fields__type","fields__alias","fields__length","features__attributes__objectid","features__attributes__latitude","features__attributes__longitude","features__attributes__lgd_state_","features__attributes__lgd_distri","features__attributes__pincode","features__attributes__schcd","features__attributes__schname","features__attributes__schmgt","features__attributes__schcat","features__attributes__schtype","features__attributes__rururb","features__attributes__school_cat","features__attributes__school_typ","features__attributes__stcode11","features__attributes__dtcode11","features__attributes__sdtcode11","features__attributes__sdtname","features__attributes__subdt_lgd","features__attributes__vilcode11","features__attributes__stname","features__attributes__dtname","features__attributes__vilname","features__attributes__management","features__attributes__location","features__attributes__udise_stco","features__geometry__x","features__geometry__y"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","dtname","esriFieldTypeString","District","50","934181","30.654672000000001","76.163915000000003","3","30","147301","03080205301","GPS KALAL MAJRA","1","1","3","1","Primary","Co-education","03","040","00222","Amloh","222","032844","PUNJAB","Fatehgarh Sahib","Kalal Majra (162)","Department of Education","Rural","03","110921","-46940"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","vilname","esriFieldTypeString","Village","50","935199","30.701809999999998","76.164135999999999","3","36","141414","03090404002","GMS IKOLAHI","1","4","3","1","Upper Primary only","Co-education","03","041","00225","Khanna","225","033222","PUNJAB","Ludhiana","Ikolahi (326)","Department of Education","Rural","03","110921","-47020"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","management","esriFieldTypeString","Management","50","935214","30.702264","76.162987999999999","3","36","141414","03090404004","GURUKUL PUBLIC SCHOOL\n","5","6","3","1","Pr. Up Pr. and Secondary Only","Co-education","03","041","00225","Khanna","225","033222","PUNJAB","Ludhiana","Ikolahi (326)","Pvt. Unaided (Recognized)","Rural","03","110919","-47021"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","location","esriFieldTypeString","Location","30","935232","30.703437999999998","76.164123000000004","3","36","141414","03090404001","GPS IKOLAHI","1","1","3","1","Primary","Co-education","03","041","00225","Khanna","225","033222","PUNJAB","Ludhiana","Ikolahi (326)","Department of Education","Rural","03","110921","-47022"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","udise_stco","esriFieldTypeString","udise_stco","2","935188","30.701497","76.211708000000002","3","36","141401","03090408403","SPRING DALE PUBLIC SCHOOL","5","3","3","2","Pr. with Up.Pr. Sec. and H.Sec.","Co-education","03","041","00225","Khanna","225","800191","PUNJAB","Ludhiana","Khanna (M Cl)","Pvt. Unaided (Recognized)","Urban","03","110990","-47019"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","935315","30.707346000000001","76.211117000000002","3","36","141401","03090408402","Shri Guru Gobind Singh Senior secondary school","4","3","3","2","Pr. with Up.Pr. Sec. and H.Sec.","Co-education","03","041","00225","Khanna","225","800191","PUNJAB","Ludhiana","Khanna (M Cl)","Government Aided","Urban","03","110990","-47029"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","930131","30.460031000000001","75.971166999999994","3","737","148022","03160706601","GPS NIAMATPUR","1","1","3","1","Primary","Co-education","03","797","00269","Malerkotla","269","039539","PUNJAB","Malerkotla","Niamatpur (151)","Department of Education","Rural","03","110640","-46611"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","931161","30.501628","75.971502999999998","3","737","148023","03160701402","GSSS GOWARA","1","5","3","1","Up. Pr. Secondary and Higher Sec","Co-education","03","797","00269","Malerkotla","269","039508","PUNJAB","Malerkotla","Gowara (146)","Department of Education","Rural","03","110641","-46681"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","930443","30.473789","75.949066999999999","3","737","148022","03160700801","GPS BHULRAN","1","1","3","1","Primary","Co-education","03","797","00269","Malerkotla","269","039541","PUNJAB","Malerkotla","Bhularan (147)","Department of Education","Rural","03","110608","-46634"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","931494","30.515675999999999","75.947829999999996","3","737","148023","03160701703","ISLAMIA HIGH SCHOOL","5","6","3","1","Pr. Up Pr. and Secondary Only","Co-education","03","797","00269","Malerkotla","269","039508","PUNJAB","Malerkotla","Gowara (146)","Pvt. Unaided (Recognized)","Rural","03","110606","-46705"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","933800","30.634761000000001","75.948757000000001","3","36","141119","03090107105","CAMBRIGDE MODERN SEN.SER. SCHOOL\n","5","3","3","1","Pr. with Up.Pr. Sec. and H.Sec.","Co-education","03","041","00226","Payal","226","033293","PUNJAB","Ludhiana","Chomon (409)","Pvt. Unaided (Recognized)","Rural","03","110607","-46906"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","930987","30.494302999999999","76.030833000000001","3","737","148022","03160706901","GPS MOHAMMADPUR","1","1","3","1","Primary","Co-education","03","797","00269","Malerkotla","269","039513","PUNJAB","Malerkotla","Mohamadpura (156)","Department of Education","Rural","03","110727","-46669"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","934724","30.681179","76.030399000000003","3","36","141413","03090201702","GSSS DHAMOT","1","5","3","1","Up. Pr. Secondary and Higher Sec","Co-education","03","041","00226","Payal","226","033267","PUNJAB","Ludhiana","Dhamot (207)","Department of Education","Rural","03","110726","-46985"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","934923","30.690694000000001","76.031820999999994","3","36","141413","03090201701","GPS DHAMOT","1","1","3","1","Primary","Co-education","03","041","00226","Payal","226","033267","PUNJAB","Ludhiana","Dhamot (207)","Department of Education","Rural","03","110728","-47001"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","935456","30.714506","76.031784999999999","3","36","141416","03090202401","GPS GHUDANI KHURD","1","1","3","1","Primary","Co-education","03","041","00226","Payal","226","033324","PUNJAB","Ludhiana","Ghudani Khurd (229)","Department of Education","Rural","03","110728","-47041"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","935466","30.715122000000001","76.032042000000004","3","36","141416","03090202402","GHS GHUDANI KHURD","1","7","3","1","Upper Pr. and Secondary","Co-education","03","041","00226","Payal","226","033324","PUNJAB","Ludhiana","Ghudani Khurd (229)","Department of Education","Rural","03","110729","-47042"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","932040","30.540057999999998","76.028800000000004","3","737","148023","03160712204","SANT HARDEV SINGH MEMORIAL PUBLIC SCHOOL","5","6","3","1","Pr. Up Pr. and Secondary Only","Co-education","03","797","00269","Malerkotla","269","039497","PUNJAB","Malerkotla","Daulowal (160)","Pvt. Unaided (Recognized)","Rural","03","110724","-46746"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","934203","30.655715000000001","76.026577000000003","3","36","141413","03090204801","GPS NIZAMPUR","1","1","3","1","Primary","Co-education","03","041","00226","Payal","226","033269","PUNJAB","Ludhiana","Nizampur (201)","Department of Education","Rural","03","110721","-46942"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","934654","30.678059999999999","76.028841999999997","3","36","141413","03090201706","AKAL ACADEMY DHAMOT","5","2","3","1","Primary with Upper Primary","Co-education","03","041","00226","Payal","226","033267","PUNJAB","Ludhiana","Dhamot (207)","Pvt. Unaided (Recognized)","Rural","03","110724","-46980"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","934829","30.686903000000001","76.028219000000007","3","36","141413","03090201704","SHAKTI PUBLIC HIGH SCHOOL","5","6","3","1","Pr. Up Pr. and Secondary Only","Co-education","03","041","00226","Payal","226","033267","PUNJAB","Ludhiana","Dhamot (207)","Pvt. Unaided (Recognized)","Rural","03","110723","-46994"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","934841","30.687560999999999","76.026551999999995","3","36","141413","03090201703","SHIV MODEL HIGH SCHOOL","5","6","3","1","Pr. Up Pr. and Secondary Only","Co-education","03","041","00226","Payal","226","033267","PUNJAB","Ludhiana","Dhamot (207)","Pvt. Unaided (Recognized)","Rural","03","110721","-46996"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","930498","30.475852","76.248061000000007","3","41","147202","03170414702","GMS SAKRALI UPGRADED","1","4","3","1","Upper Primary only","Co-education","03","048","00252","Nabha","252","036343","PUNJAB","Patiala","Matourda (150)","Department of Education","Rural","03","111043","-46637"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","931265","30.506074999999999","76.247263000000004","3","41","147202","03170402101","GPS BHADSON","1","1","3","1","Primary","Co-education","03","048","00252","Nabha","252","800241","PUNJAB","Patiala","Bhadson (NP)","Department of Education","Rural","03","111042","-46689"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","931323","30.508690999999999","76.247157000000001","3","41","147202","03170402102","GSSS BHADSON","1","5","3","1","Up. Pr. Secondary and Higher Sec","Co-education","03","048","00252","Nabha","252","800241","PUNJAB","Patiala","Bhadson (NP)","Department of Education","Rural","03","111042","-46693"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","933672","30.626317","76.248851000000002","3","30","147203","03080209403","DESH BHAGAT GLOBAL SCHOOL","5","3","3","1","Pr. with Up.Pr. Sec. and H.Sec.","Co-education","03","040","00222","Amloh","222","032870","PUNJAB","Fatehgarh Sahib","Saunti (30)","Pvt. Unaided (Recognized)","Rural","03","111045","-46892"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","933866","30.637986000000001","76.249041000000005","3","30","147203","03080209201","GPS SALANI","1","1","3","1","Primary","Co-education","03","040","00222","Amloh","222","032881","PUNJAB","Fatehgarh Sahib","Salani (66)","Department of Education","Rural","03","111045","-46912"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","935570","30.720682","76.247364000000005","3","36","141417","03090405603","GSSS LALHERI","1","3","3","1","Pr. with Up.Pr. Sec. and H.Sec.","Co-education","03","041","00225","Khanna","225","033184","PUNJAB","Ludhiana","Lalheri (219)","Department of Education","Rural","03","111042","-47052"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","933506","30.616747","76.244634000000005","3","30","147203","03080209402","GMS SAUNTI","1","4","3","1","Upper Primary only","Co-education","03","040","00222","Amloh","222","032870","PUNJAB","Fatehgarh Sahib","Saunti (30)","Department of Education","Rural","03","111038","-46876"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","935159","30.700364","76.243437999999998","3","36","141401","03090407602","SACRED HEART SEN. SEC. SCHOOL","5","3","3","1","Pr. with Up.Pr. Sec. and H.Sec.","Co-education","03","041","00225","Khanna","225","033194","PUNJAB","Ludhiana","Rattanheri (220)","Pvt. Unaided (Recognized)","Rural","03","111037","-47017"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","930874","30.490248999999999","76.239367000000001","3","41","147202","03170403201","GPS CHASWAL","1","1","3","1","Primary","Co-education","03","048","00252","Nabha","252","036442","PUNJAB","Patiala","Chaswal (145)","Department of Education","Rural","03","111031","-46662"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","933280","30.604756999999999","76.239081999999996","3","30","147203","03080200903","PINK ROSE PUBLIC SCHOOL","5","6","3","2","Pr. Up Pr. and Secondary Only","Co-education","03","040","00222","Amloh","222","032871","PUNJAB","Fatehgarh Sahib","Bir Amloh (P) (27)","Pvt. Unaided (Recognized)","Urban","03","111030","-46855"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","932861","30.583621000000001","75.946382","3","36","141119","03090105901","GPS SEHAN DAUD","1","1","3","1","Primary","Co-education","03","041","00226","Payal","226","033282","PUNJAB","Ludhiana","Sihan Daud (421)","Department of Education","Rural","03","110604","-46820"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","935071","30.696591000000002","75.947463999999997","3","36","141117","03090102901","GPS JEERAKH","1","1","3","1","Primary","Co-education","03","041","00226","Payal","226","033316","PUNJAB","Ludhiana","Zirakh (391)","Department of Education","Rural","03","110606","-47011"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","935074","30.696764000000002","75.947018","3","36","141117","03090102902","GMS JEERAKH\n","1","4","3","1","Upper Primary only","Co-education","03","041","00226","Payal","226","033316","PUNJAB","Ludhiana","Zirakh (391)","Department of Education","Rural","03","110605","-47011"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","935916","30.735499000000001","75.946640000000002","3","36","141421","03090203602","GHS KATAHRI","1","7","3","1","Upper Pr. and Secondary","Co-education","03","041","00226","Payal","226","033321","PUNJAB","Ludhiana","Katahri (214)","Department of Education","Rural","03","110604","-47077"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","935920","30.735595","75.946370999999999","3","36","141421","03090203601","GPS KATAHRI","1","1","3","1","Primary","Co-education","03","041","00226","Payal","226","033321","PUNJAB","Ludhiana","Katahri (214)","Department of Education","Rural","03","110604","-47077"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","932122","30.544733999999998","75.937860999999998","3","737","148023","03160709901","GPS BHAINI KAMBO","1","1","3","1","Primary","Co-education","03","797","00269","Malerkotla","269","039476","PUNJAB","Malerkotla","Bhaini Kamboan (107)","Department of Education","Rural","03","110592","-46754"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","935488","30.716038000000001","75.937543000000005","3","36","141117","03090100601","GPS BHIKHI KHATTRA\n","1","1","3","1","Primary","Co-education","03","041","00226","Payal","226","033318","PUNJAB","Ludhiana","Bhikhi Khutra (325)","Department of Education","Rural","03","110591","-47044"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","933295","30.605335","75.960735999999997","3","36","141119","03090101901","GPS DUDHAL","1","1","3","1","Primary","Co-education","03","041","00226","Payal","226","033280","PUNJAB","Ludhiana","Dudhal (415)","Department of Education","Rural","03","110625","-46856"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","933548","30.619233000000001","75.958481000000006","3","36","141119","03090103701","GPS KISHANPURA","1","1","3","1","Primary","Co-education","03","041","00226","Payal","226","033292","PUNJAB","Ludhiana","Kishanpur (416)","Department of Education","Rural","03","110622","-46880"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","935728","30.727067000000002","75.961026000000004","3","36","141117","03090205005","S.I.S.M PUBLIC SCHOOL","5","3","3","1","Pr. with Up.Pr. Sec. and H.Sec.","Co-education","03","041","00226","Payal","226","033319","PUNJAB","Ludhiana","Rara (211)","Pvt. Unaided (Recognized)","Rural","03","110625","-47063"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","932579","30.567319999999999","75.963316000000006","3","737","148023","03160710601","SHAHEED GURPREET SINGH BAJWA GOVT PRIMARY SCHOOL BADESHE	","1","1","3","1","Primary","Co-education","03","797","00269","Malerkotla","269","039481","PUNJAB","Malerkotla","Badechaa (126)","Department of Education","Rural","03","110629","-46792"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","934846","30.687624","75.963172999999998","3","36","141117","03090104101","GPS LEHAL","1","1","3","1","Primary","Co-education","03","041","00226","Payal","226","033303","PUNJAB","Ludhiana","Lehal (393)","Department of Education","Rural","03","110628","-46996"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","934870","30.688137000000001","75.962601000000006","3","36","141117","03090104102","GSSS LEHAL","1","5","3","1","Up. Pr. Secondary and Higher Sec","Co-education","03","041","00226","Payal","226","033303","PUNJAB","Ludhiana","Lehal (393)","Department of Education","Rural","03","110628","-46997"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","930002","30.453845000000001","76.286809000000005","3","41","147001","03170410303","ENGLISH PUBLIC SCHOOL","5","1","3","1","Primary","Co-education","03","048","00252","Nabha","252","036466","PUNJAB","Patiala","Lout (149)","Pvt. Unaided (Recognized)","Rural","03","111100","-46600"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","930014","30.454519000000001","76.287173999999993","3","41","147001","03170410301","GPS LOUT","1","1","3","1","Primary","Co-education","03","048","00252","Nabha","252","036466","PUNJAB","Patiala","Lout (149)","Department of Education","Rural","03","111100","-46601"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","931750","30.526537000000001","76.287518000000006","3","41","147202","03170407903","S HARDAM S PUBLIC SCHOOL","5","3","3","1","Pr. with Up.Pr. Sec. and H.Sec.","Co-education","03","048","00252","Nabha","252","036454","PUNJAB","Patiala","Jindalpur (134)","Pvt. Unaided (Recognized)","Rural","03","111101","-46723"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","931803","30.528661","76.287818000000001","3","41","147202","03170407902","GMS JINDALPUR","1","4","3","1","Upper Primary only","Co-education","03","048","00252","Nabha","252","036454","PUNJAB","Patiala","Jindalpur (134)","Department of Education","Rural","03","111101","-46727"
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","932576","30.567299999999999","76.287199999999999","3","30","147301","03080204501","GPS GURDANPUR","1","1","3","1","Primary","Co-education","03","040","00222","Amloh","222","032801","PUNJAB","Fatehgarh Sahib","Gurdhanpur (56)","Department of Education","Rural","03","111100","-46792"
